	SALL4 sum gb	SALL4 sum promoter	ATACseq sum gb	ATACseq sum promoter	H3K27ac sum gb	H3K27ac sum promoter
ENSMUSG00000011463	4.250355747997698	3.1331906945561268	4.070992707575143	2.830176502830391	4.052443833239085	3.0099802678217915
ENSMUSG00000103506	3.0993426483067434	3.2456960527071197	2.9615260240231795	3.2073281262578592	3.071675852528354	3.2788598758087177
ENSMUSG00000022561	3.1920849456984945	3.1539164418170778	3.949676790279901	4.186535221511136	3.2111318925952363	3.425649544279031
ENSMUSG00000026849	3.6011350455574	3.36969875691592	3.8349094073202967	4.018299964397949	3.659785749587895	3.6037820788178223
ENSMUSG00000062987	3.1693344268775627	2.386964222858821	2.989496448423142	2.2573466566774467	3.0545067657853737	2.310551001839939
ENSMUSG00000101528	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0
ENSMUSG00000113361	2.951578240993595	3.156558236895361	4.191884701078614	3.932201484260805	3.402780505470822	3.755148901291216
ENSMUSG00000105586	3.197896864740206	3.24536870165493	2.9693796109010826	3.069219735791974	3.061728914530364	2.8500545731740807
ENSMUSG00000110101	4.375257473061311	3.071949967848045	4.377822579567336	2.964108190160747	4.238989605248727	2.803182863610088
ENSMUSG00000020866	4.608081170984326	3.16122321327484	4.8898208083432175	4.029323905861164	4.686548910094745	3.3196524890346573
ENSMUSG00000021264	4.323498921104138	3.2367823856262774	4.545174456980438	4.284822662818284	4.408341317138122	3.644202174392919
ENSMUSG00000051046	3.577870015125485	3.243627461805056	3.412882036894511	2.975350135084559	3.277703167590556	2.9784232840783726
ENSMUSG00000109315	4.079734618811831	3.0760138506204884	3.8668934510176425	2.903337301554604	3.814359485416935	2.9416849418458173
ENSMUSG00000071748	3.366752211282221	3.331994512056201	2.9224617918346127	3.8762612101223497	3.30512502584966	3.788370264067228
ENSMUSG00000018916	-2.0	-2.0	-2.0	-2.0	-2.0	0.0114171236941064
ENSMUSG00000027790	4.962990101834987	3.4386820810559	4.435418666630317	2.766151286646625	4.528168890427542	2.870366444301116
