	SALL4 sum gb	SALL4 sum promoter	ATACseq sum gb	ATACseq sum promoter	H3K27ac sum gb	H3K27ac sum promoter
ENSMUSG00000067848	0.12901140749454498	-0.1453881412744522	-0.5082250833511353	-0.2556685507297516	-0.3042094111442566	0.041417576372623444
ENSMUSG00000026154	-0.04613000899553299	-0.058624267578125	-0.09908284991979599	-0.08133722096681595	0.09279265999794006	0.2904402017593384
ENSMUSG00000031671	0.07084882259368896	-0.08479142934083939	-0.05260772258043289	0.22370441257953644	-0.31923526525497437	0.4430578947067261
ENSMUSG00000029553	-0.3106612265110016	-0.04902762919664383	0.41024234890937805	-0.22452744841575623	0.5440946817398071	0.021360084414482117
ENSMUSG00000108950	-0.2256723791360855	-0.06683498620986938	0.3399388790130615	-0.2265605479478836	0.31968745589256287	0.019313398748636246
ENSMUSG00000047881	-0.2989037036895752	-0.06229846924543381	0.762215793132782	0.0985739529132843	0.7067475914955139	0.3037603795528412
ENSMUSG00000038179	-0.15158693492412567	-0.06924464553594589	0.11380256712436676	-0.21756792068481445	0.24278944730758667	0.02928609773516655
ENSMUSG00000093661	-0.2535366117954254	-0.03825216367840767	0.405692458152771	-0.11735133826732635	0.46646735072135925	0.03995105251669884
ENSMUSG00000020566	-0.25614413619041443	-0.025470035150647163	0.5022514462471008	-0.11401660740375519	0.5116793513298035	-0.02048536390066147
ENSMUSG00000109961	-0.1331390142440796	-0.07786306738853455	0.013730412349104881	-0.2509642541408539	0.23725521564483643	0.034242916852235794
ENSMUSG00000044700	-0.1566670835018158	-0.057621415704488754	0.48384544253349304	0.06003483384847641	0.44051459431648254	0.2729876637458801
ENSMUSG00000035179	-0.023701369762420654	-0.05812983214855194	-0.15178914368152618	-0.233793243765831	-0.06889178603887558	0.04648910462856293
ENSMUSG00000102602	0.05913050100207329	-0.057707976549863815	-0.41832149028778076	-0.2544918358325958	-0.13631054759025574	0.05483262613415718
ENSMUSG00000087479	-0.14348500967025757	-0.049333587288856506	0.12027993053197861	-0.09056620299816132	0.04854869842529297	0.13275958597660065
ENSMUSG00000109326	-0.044193606823682785	-0.011182752437889576	0.059549327939748764	-0.17456620931625366	0.210724875330925	0.012151957489550114
ENSMUSG00000053111	-0.3604421615600586	-0.05990789458155632	0.6543446183204651	0.07592391222715378	0.7705357074737549	0.32460591197013855
ENSMUSG00000038486	-0.09294795244932175	-0.03159056976437569	0.08944912254810333	-0.15913276374340057	0.05253446102142334	0.05813450366258621
ENSMUSG00000051177	-0.6300930976867676	-0.03082966059446335	1.1551676988601685	-0.017337217926979065	1.20376455783844	0.07938148826360703
ENSMUSG00000031559	-0.4605332911014557	-0.04986855387687683	0.822877049446106	-0.1969512403011322	0.8115118145942688	0.01217721588909626
ENSMUSG00000105218	-0.1900041699409485	-0.036099668592214584	0.3352225124835968	-0.21119685471057892	0.20439636707305908	0.02098364382982254
ENSMUSG00000078962	-0.1231239065527916	-0.04474662244319916	0.0774611383676529	-0.2586825489997864	0.2386786788702011	0.045368604362010956
ENSMUSG00000024845	0.0065614222548902035	-0.0841389074921608	-0.19082458317279816	0.15639786422252655	-0.1303037703037262	0.3665885925292969
ENSMUSG00000021346	0.013183019123971462	-0.1068209633231163	-0.5267280340194702	-0.24521705508232117	-0.3355259597301483	0.03701205179095268
ENSMUSG00000031536	-0.18937218189239502	-0.0696517825126648	0.21835799515247345	0.06581246852874756	0.45521390438079834	0.33269089460372925
ENSMUSG00000060601	0.062211934477090836	-0.07773575186729431	-0.11250116676092148	0.1820686310529709	-0.2861787676811218	0.3746003210544586
ENSMUSG00000027189	-0.37697359919548035	-0.04433458298444748	0.5899818539619446	-0.023060046136379242	0.8106520771980286	0.14062170684337616
ENSMUSG00000058670	0.20184089243412018	-0.14954304695129395	-0.8709049224853516	-0.1777738779783249	-0.6466527581214905	0.0012070989469066262
ENSMUSG00000103472	-0.4558113217353821	-0.006512920372188091	1.2167600393295288	-0.07916489243507385	0.8128463625907898	0.038296252489089966
ENSMUSG00000041852	-0.42357131838798523	-0.033971432596445084	0.8852158188819885	-0.14410142600536346	0.9150831699371338	0.006622057408094406
ENSMUSG00000050212	0.19735586643218994	-0.07956767827272415	-0.19037505984306335	0.17650742828845978	-0.49735093116760254	0.4050537049770355
ENSMUSG00000020928	0.24452674388885498	-0.07258941978216171	-0.47015368938446045	-0.13121245801448822	-0.4312550723552704	0.12315105646848679
ENSMUSG00000062859	-0.11595264077186584	-0.07748552411794662	0.2642025053501129	0.18464307487010956	0.160875141620636	0.38638606667518616
ENSMUSG00000075573	0.22046267986297607	-0.12473290413618088	-0.6851826310157776	-0.2853679955005646	-0.4779319763183594	0.06316715478897095
ENSMUSG00000057530	-0.38737449049949646	-0.03480304777622223	0.9203927516937256	-0.036310262978076935	0.8900999426841736	0.08778783679008484
ENSMUSG00000113360	0.20935793220996857	-0.16499510407447815	-0.6724188327789307	-0.06442710757255554	-0.5538923144340515	-0.018402764573693275
ENSMUSG00000039809	-0.5441739559173584	-0.024459363892674446	1.169671893119812	-0.14712297916412354	1.0068066120147705	-0.021107034757733345
ENSMUSG00000087029	-0.25860831141471863	-0.05006936192512512	0.38713255524635315	-0.05871180444955826	0.6032461524009705	0.33235663175582886
ENSMUSG00000041729	-0.40728846192359924	-0.03509218618273735	0.919375479221344	-0.043295618146657944	0.8925325274467468	0.10183321684598923
ENSMUSG00000031214	-0.46221381425857544	-0.046491362154483795	0.7369616627693176	-0.01033653225749731	0.9266679286956787	0.22198456525802612
ENSMUSG00000050605	-0.04887474700808525	-0.048332300037145615	-0.023791372776031494	0.03019525296986103	0.01227948535233736	0.23817314207553864
ENSMUSG00000034640	-0.24889282882213593	-0.0950944721698761	0.2181711047887802	0.1833946406841278	0.4598207175731659	0.5178607702255249
ENSMUSG00000018377	-0.14634329080581665	-0.07523569464683533	0.15680308640003204	0.09771431237459183	0.3050350844860077	0.37764155864715576
ENSMUSG00000029423	-0.1355714648962021	-0.0566839724779129	0.19133958220481873	-0.19535008072853088	0.14700564742088318	0.01158305536955595
ENSMUSG00000100463	-0.004444195423275232	-0.13935965299606323	-0.506894052028656	-0.10898835957050323	-0.35701271891593933	0.037763699889183044
ENSMUSG00000028849	-0.1816960722208023	-0.059116944670677185	0.5177611708641052	0.09579223394393921	0.4150448143482208	0.28329136967658997
ENSMUSG00000110463	-0.10984256863594055	0.4211799204349518	0.16060112416744232	1.197130560874939	0.33119693398475647	-1.3494244813919067
