	PolII sum gb	PolII sum promoter
ENSMUSG00000117426	-0.7041807397031714	-0.7077805531849111
ENSMUSG00000110097	0.29766909089174204	0.8427447001548396
ENSMUSG00000031570	0.5230415972885738	1.1896624981966444
ENSMUSG00000093472	0.2748856330143393	-1.3514937401258704
ENSMUSG00000095936	0.5405001167761638	0.9591996846308787
ENSMUSG00000075534	0.19183097587794395	-0.7496485873809648
ENSMUSG00000106350	0.5488779206750035	1.0964703406751644
ENSMUSG00000054920	0.7670938144196655	1.0274869440956997
ENSMUSG00000020945	-1.0486238412875737	-0.8567954702865722
ENSMUSG00000038473	1.0801481101866457	-0.029440545260516565
ENSMUSG00000035576	0.6531454187533454	0.5142842307509466
ENSMUSG00000086939	-0.3680389453631835	-0.3131459692636894
ENSMUSG00000111602	0.5141164264013467	-1.062287135866854
ENSMUSG00000059042	-1.2865629480972007	-0.7457738938651952
ENSMUSG00000056418	-1.6191209806474463	-0.4494409531460433
ENSMUSG00000107022	-0.7481043269770271	-0.9117069378727629
ENSMUSG00000107071	0.53758978843683	-0.2951639080038294
ENSMUSG00000052428	0.6334918023640628	1.7375931007917496
ENSMUSG00000014294	-0.4293323323291913	1.1602837732125668
ENSMUSG00000049037	-0.3143532675646421	-1.0992310159698595
ENSMUSG00000097010	-0.1949927862975837	0.15243700430678508
ENSMUSG00000026815	-0.22536138414388557	-1.026894314101724
ENSMUSG00000042851	0.6559105260689037	1.9747794961719194
ENSMUSG00000104232	-0.38138819685502945	-0.8605712867093255
ENSMUSG00000062044	0.9058466434571131	0.3473605694650127
ENSMUSG00000049686	0.5492638203601409	0.9652306538293435
ENSMUSG00000028465	0.8271834600970126	1.106190438962081
ENSMUSG00000031772	1.2118970992010811	-0.8554466013542624
ENSMUSG00000042351	0.6655790786068535	-0.15474800403406572
ENSMUSG00000107357	-1.4102752262127787	-0.34061513814948113
ENSMUSG00000034729	0.6828684726085371	1.2262449820482555
ENSMUSG00000024912	0.1397253120965171	0.25884990422603915
ENSMUSG00000029229	1.190053363600854	1.5326342691135344
ENSMUSG00000020612	0.8120138158008687	-0.3779055360652688
ENSMUSG00000109372	0.027252310839563466	-0.6415095320027997
ENSMUSG00000051879	-0.7447641224929856	-0.5434161667017127
