	SALL4 sum gb	SALL4 sum promoter	ATACseq sum gb	ATACseq sum promoter	H3K27ac sum gb	H3K27ac sum promoter
ENSMUSG00000117426	0.09981973588624558	0.11068936996432313	-0.010265820950237044	-0.13602204267874013	0.07019215853561939	-0.0038951621174134485
ENSMUSG00000110097	-0.23446259087511082	0.18304257653393283	-0.39803200626282936	-0.2020366094303649	-0.20025264737829926	0.10205971482125414
ENSMUSG00000031570	-0.15722208839240004	0.32881784080106613	-0.04630256240542864	0.6549535949275983	-0.11357257492944944	0.5397016575178493
ENSMUSG00000093472	0.6096903058774171	0.10937748974924025	0.5119744318056041	-0.19043291090707984	0.5892521618181386	0.0491193585051911
ENSMUSG00000095936	-0.18395604833211066	0.12739417288293645	-0.309488657727314	-0.18559466083116039	-0.24134631198246856	0.10987439587155858
ENSMUSG00000075534	0.02055190511824363	0.3019860735970566	-0.010845802188974579	0.05826795677784726	0.01650731780342255	0.06931610762057737
ENSMUSG00000106350	0.5984882694799053	0.14301527881173642	0.6681558774929792	0.29075790134932783	0.5926276005003208	0.388317516879507
ENSMUSG00000054920	0.6915701281872675	0.35019897259479954	0.6527103602034893	0.5718291779949154	0.673909382791368	0.42739120218719395
ENSMUSG00000020945	-0.03195732737617648	0.21601937155453155	-0.018466204021966023	0.1445504754033458	-0.037779357116348694	0.11389882260396163
ENSMUSG00000038473	1.0859977776954672	0.2860650634614029	1.0168302787241619	0.3480990979767035	1.0844588445255061	0.10553567861892646
ENSMUSG00000035576	0.4715817255681254	0.30145946159741077	0.5834604511681115	0.4949118150092052	0.5504881288212371	0.27477660346921473
ENSMUSG00000086939	0.23359433247870479	0.2954137144466082	0.195614746838139	0.24510473611539288	0.17134101248498335	0.22832404794835065
ENSMUSG00000111602	0.8152621088775234	0.132935147662	0.7072430203310458	-0.288414250747102	0.7609247323284265	0.03148703463600695
ENSMUSG00000059042	-0.24831071806789415	0.18029880988790015	-0.26001528729968654	-0.10788249137290505	-0.1754386410533698	0.15013455325171343
ENSMUSG00000056418	-0.404379743710541	0.3045133265012927	-0.39123220234952877	0.5305413301821056	-0.4418631104261995	0.46807391836965817
ENSMUSG00000107022	0.1429950771103549	0.0996133701324869	-0.1389575695154353	-0.3011867766313738	-0.05677147355196118	-0.008714432667799235
ENSMUSG00000107071	0.20620657193846073	0.15597286024776133	0.4462706510828635	0.04735689162119466	0.26186666564555006	0.22213870273906297
ENSMUSG00000052428	0.41059037398010356	0.3301080863835643	0.32162561245484317	0.6609971185577679	0.45399411308596505	0.603072895514601
ENSMUSG00000014294	-0.46246673684666184	0.35615610380851465	-0.6215931550282595	0.652710079668702	-0.4534312254161037	0.5293656380684022
ENSMUSG00000049037	0.20099253246211984	0.14888092266023478	0.16759543700180143	0.07937727172802381	0.21316246986117723	0.22225441068949045
ENSMUSG00000097010	0.3655352480776285	0.4630196584895809	0.22364231547723	0.3859325915199823	0.1674228575654096	0.10858685188326954
ENSMUSG00000026815	0.162088270900172	0.20849166434386143	0.4088772291456664	0.2554922654760781	0.2044057716512796	-0.19132048438531704
ENSMUSG00000042851	0.6653179073799456	0.4470766628940783	0.40729875162290796	0.6372022310487784	0.5553497425429652	0.6631637337291161
