	SALL4 sum gb	SALL4 sum promoter	ATACseq sum gb	ATACseq sum promoter	H3K27ac sum gb	H3K27ac sum promoter
ENSMUSG00000042874	0.15330664813518524	-0.1719127595424652	0.03363995626568794	0.33168497681617737	-0.0678095892071724	0.9341567754745483
ENSMUSG00000087326	-0.0900803878903389	-0.2463994026184082	0.017630677670240402	-0.666548490524292	0.04849065840244293	0.27005088329315186
ENSMUSG00000047246	-0.16824956238269806	-0.24791689217090607	0.10442682355642319	0.5177228450775146	0.06312207877635956	1.1434625387191772
ENSMUSG00000110641	-0.07318373024463654	-0.2885618805885315	-0.040234073996543884	-0.5556790232658386	0.02468930184841156	0.30713942646980286
ENSMUSG00000028952	0.04928985610604286	-0.1722489893436432	0.029985694214701653	0.5640133619308472	-0.008945975452661514	0.8220865726470947
ENSMUSG00000086399	0.3025183379650116	-0.15051670372486115	-0.2104853242635727	-0.2048197239637375	-0.09329324960708618	0.21364636719226837
ENSMUSG00000006095	0.021009225398302078	-0.2107613980770111	-0.00667234044522047	0.6619917154312134	-0.01717531308531761	0.9471765756607056
ENSMUSG00000097120	0.023911338299512863	-0.20603063702583313	0.05255836993455887	0.6735898852348328	-0.03325343504548073	0.8412739038467407
ENSMUSG00000092256	0.1847846955060959	-0.2127886265516281	-0.14497797191143036	-0.7313804626464844	-0.09538617730140686	0.1416906863451004
ENSMUSG00000021553	-0.35064932703971863	-0.17418786883354187	0.2242644876241684	0.00042721806676127017	0.1597314178943634	0.2547573447227478
ENSMUSG00000054426	0.06624207645654678	-0.21115757524967194	-0.09564797580242157	0.4461806118488312	-0.0599781796336174	1.2136236429214478
ENSMUSG00000054052	0.036846060305833817	-0.23061001300811768	-0.08546046167612076	-0.5635959506034851	-0.019589664414525032	0.3344898521900177
ENSMUSG00000023262	0.07516391575336456	-0.17248420417308807	0.049494728446006775	0.623656690120697	-0.03290627896785736	0.7804905772209167
ENSMUSG00000043458	0.8473208546638489	1.7131011486053467	-0.41929009556770325	0.8692948222160339	-0.563450813293457	-3.250093460083008
ENSMUSG00000002032	0.12720654904842377	-0.15284886956214905	-0.0861043855547905	0.3057425022125244	-0.0678800642490387	0.48336848616600037
ENSMUSG00000100491	0.8473208546638489	1.7131011486053467	-0.41929009556770325	0.8692948222160339	-0.563450813293457	-3.250093460083008
ENSMUSG00000117222	-0.3137662410736084	-0.3030645251274109	0.13623160123825073	-0.5631474852561951	0.14900703728199005	0.23924988508224487
ENSMUSG00000028874	-0.21267452836036682	-0.18435905873775482	0.17985349893569946	0.14437001943588257	0.10867994278669357	0.7259734869003296
ENSMUSG00000102177	0.8473208546638489	1.7131011486053467	-0.41929009556770325	0.8692948222160339	-0.563450813293457	-3.250093460083008
ENSMUSG00000036357	0.2793351411819458	-0.28038355708122253	-0.17027384042739868	-0.3950161337852478	-0.17907719314098358	-0.0073694572784006596
ENSMUSG00000028211	-0.09545958787202835	-0.22235728800296783	0.018410416319966316	0.6025474667549133	0.014074044302105904	1.1610790491104126
ENSMUSG00000074062	-0.013803038746118546	3.027216911315918	-0.08780141919851303	1.4172264337539673	0.033270351588726044	-4.324258804321289
ENSMUSG00000106951	0.12114252150058746	-0.14022809267044067	-0.10348983854055405	0.0089480672031641	-0.05709978938102722	0.6394293308258057
ENSMUSG00000106473	-0.03315753489732742	-0.13722027838230133	-0.05779339745640755	-0.01787768304347992	-0.0033273110166192055	0.49523431062698364
ENSMUSG00000107804	0.30752822756767273	-0.26250159740448	-0.18338480591773987	-0.5976818203926086	-0.15081727504730225	0.15942011773586273
ENSMUSG00000086867	0.14879460632801056	-0.16994339227676392	-0.0667470395565033	-0.12237036973237991	-0.04468001797795296	0.4792170822620392
ENSMUSG00000058624	-0.3967542350292206	-0.18664102256298065	0.1452033370733261	-0.15159086883068085	0.19890537858009338	0.18681500852108002
ENSMUSG00000034063	-0.2767532467842102	-0.24686303734779358	0.14022916555404663	-0.369160920381546	0.13409113883972168	0.4807843267917633
ENSMUSG00000039364	0.049447521567344666	-0.23911204934120178	-0.01258228812366724	-0.415226548910141	0.010059491731226444	0.4182854890823364
ENSMUSG00000049305	0.11250530183315277	-0.17898471653461456	-0.05904347822070122	0.4302065372467041	-0.04137387126684189	0.9641464948654175
ENSMUSG00000035785	0.07128771394491196	-0.1509634107351303	-0.09422288089990616	-0.2323702573776245	-0.06393923610448837	0.09041056782007217
ENSMUSG00000031825	-0.31351619958877563	-0.1779799461364746	0.19118818640708923	0.15977855026721954	0.1629694551229477	0.25401246547698975
ENSMUSG00000117790	-0.0088954521343112	-0.15564261376857758	-0.03932371735572815	-0.13786081969738007	0.012594942934811115	0.2815193235874176
ENSMUSG00000108589	0.1980835348367691	-0.2180052250623703	-0.15137502551078796	-0.3643687963485718	-0.07817006856203079	0.4100615382194519
ENSMUSG00000061165	0.11624414473772049	-0.22486715018749237	-0.12376544624567032	-0.6761441826820374	-0.05264998599886894	0.3417948782444
ENSMUSG00000045827	-0.051349397748708725	-0.2285522073507309	0.08413678407669067	-0.36901339888572693	0.05126536265015602	0.46506351232528687
ENSMUSG00000103912	-0.1760789453983307	-0.2006681114435196	0.00010659784311428666	-0.522365927696228	0.0664440169930458	0.37858155369758606
ENSMUSG00000047635	-0.02575761079788208	-0.22707171738147736	0.025492405518889427	0.7903499007225037	-0.003948015160858631	1.3056391477584839
ENSMUSG00000111858	0.15913324058055878	-0.2671389579772949	-0.12413845956325531	-0.6300852298736572	-0.04687946289777756	0.2947508692741394
ENSMUSG00000063656	0.03516016900539398	-0.2277335673570633	-0.010221731849014759	-0.44209644198417664	0.020461425185203552	0.4154563546180725
ENSMUSG00000086942	-0.07727400213479996	-0.20548376441001892	0.031257618218660355	0.5517283082008362	0.031465061008930206	1.0151216983795166
ENSMUSG00000036639	0.0401412770152092	-0.21407197415828705	-0.004828875418752432	0.6647404432296753	-0.03316514566540718	1.0557607412338257
ENSMUSG00000026219	-0.37341609597206116	-0.18882055580615997	0.14519670605659485	0.47651901841163635	0.19478675723075867	0.7923121452331543
ENSMUSG00000031659	-0.2988794445991516	-0.16648197174072266	0.19921012222766876	0.19246672093868256	0.15012553334236145	0.3820441961288452
ENSMUSG00000024073	-0.2715222239494324	-0.24267597496509552	0.08010315895080566	0.6592399477958679	0.1538161337375641	1.0306661128997803
ENSMUSG00000115447	0.3067207634449005	-0.18304762244224548	-0.09848415106534958	-0.6247968077659607	-0.21104387938976288	0.15185017883777618
ENSMUSG00000100054	0.8473208546638489	1.7131011486053467	-0.41929009556770325	0.8692948222160339	-0.563450813293457	-3.250093460083008
ENSMUSG00000045102	-0.2618071734905243	-0.243464857339859	0.08040519803762436	0.6412601470947266	0.12942203879356384	1.2164196968078613
ENSMUSG00000063714	-0.05708760395646095	-0.18579630553722382	0.08887124806642532	0.6072223782539368	0.004759289789944887	0.8831278085708618
ENSMUSG00000050578	0.03130637854337692	-0.2344977706670761	-0.10212833434343338	-0.5797688364982605	-0.033354081213474274	0.3798081874847412
ENSMUSG00000032261	-0.31720292568206787	-0.18302112817764282	0.16030378639698029	0.34453368186950684	0.18487288057804108	0.7506198287010193
ENSMUSG00000045813	-0.4755009710788727	-0.19807960093021393	0.18146847188472748	-0.24199429154396057	0.19838696718215942	0.09868526458740234
ENSMUSG00000067276	-0.0021110945381224155	-0.31378504633903503	-0.08274810016155243	-0.502039909362793	-0.016348954290151596	0.17816974222660065
ENSMUSG00000030359	-0.315982460975647	-0.2075754702091217	0.1389019638299942	-0.5593836903572083	0.13555759191513062	0.2664988040924072
ENSMUSG00000034239	-0.46278342604637146	-0.2667086720466614	0.23259496688842773	-0.48097819089889526	0.2564699649810791	0.2775587737560272
ENSMUSG00000030650	-0.3726654350757599	-0.15166527032852173	0.22720786929130554	0.18625198304653168	0.17284540832042694	0.15097959339618683
ENSMUSG00000096520	0.8473208546638489	1.7131011486053467	-0.41929009556770325	0.8692948222160339	-0.563450813293457	-3.250093460083008
ENSMUSG00000070704	-0.17264223098754883	-0.24336759746074677	-0.0205191969871521	-0.6217449307441711	0.05963955074548721	0.3156881034374237
ENSMUSG00000103889	0.2907904386520386	-0.2094886749982834	-0.1762142926454544	-0.6558511257171631	-0.1221032440662384	0.08753322809934616
ENSMUSG00000116780	-0.07978597283363342	-0.265608549118042	0.052947383373975754	0.7809197902679443	-0.005246658343821764	1.252536654472351
ENSMUSG00000109114	0.36134329438209534	-0.22800983488559723	-0.19886955618858337	-0.4376574456691742	-0.17039109766483307	0.18479369580745697
ENSMUSG00000115777	-0.20024000108242035	-0.1384221613407135	0.02061474323272705	-0.48378986120224	0.08205291628837585	0.2771991193294525
ENSMUSG00000053797	0.3550851345062256	-0.20549093186855316	-0.1516498327255249	-0.2735030949115753	-0.09683209657669067	0.37928101420402527
