pytorch_train_r2	pytorch_val_r2	pytorch_test_r2
0.768475703976546	0.765542505817607	0.74308068867153
0.753471193172327	0.766039399330654	0.747773108162514
0.763945320916147	0.77203741276031	0.77445886786243
0.763506757980678	0.763949747912755	0.756805329381775
0.769095739370922	0.759210300498465	0.767095145383611
