	PolII sum gb	PolII sum promoter
ENSMUSG00000117426	-0.7025392550651199	-0.714936968989606
ENSMUSG00000110097	0.29976181382546196	0.8477337082912948
ENSMUSG00000031570	0.5252358291536439	1.1973689491615038
ENSMUSG00000055923	0.5972693551130084	1.6586484962698858
ENSMUSG00000093472	0.2769680941619232	-1.3636924275962907
ENSMUSG00000095936	0.5427022120478422	0.9651008966501632
ENSMUSG00000057067	-0.927251404770611	-1.268710448077012
ENSMUSG00000054920	0.7693979686534871	1.0339230572487732
ENSMUSG00000020945	-1.047137495586883	-0.8651191352785065
ENSMUSG00000038473	1.082593265678899	-0.03128345394577624
ENSMUSG00000035576	0.6553982500460591	0.5167003742144617
ENSMUSG00000086939	-0.3662460607390773	-0.3172111717435844
ENSMUSG00000111602	0.51630663832373	-1.07222043823133
ENSMUSG00000059042	-1.2851837713890586	-0.7532279154189797
ENSMUSG00000056418	-1.6178915897806907	-0.45457376826671136
ENSMUSG00000107071	0.5397905728817163	-0.2990882551465628
ENSMUSG00000052428	0.6357357815672792	1.7495915485780174
ENSMUSG00000014294	-0.4275670545605496	1.1677600975999887
ENSMUSG00000049037	-0.312536202636251	-1.109453703550678
ENSMUSG00000097010	-0.19312196079700672	0.15201876119218566
ENSMUSG00000020720	1.2637846918589863	1.250091848960552
ENSMUSG00000026815	-0.22350423681534148	-1.036550380849505
ENSMUSG00000042851	0.6581646027801165	1.9886358494123295
ENSMUSG00000104232	-0.3796013248021767	-0.8689245280600321
ENSMUSG00000062044	0.9082132926758935	0.34846918270432803
ENSMUSG00000049686	0.5514698628488055	0.971179107051268
ENSMUSG00000063430	1.429598539099644	-0.5453255655675104
ENSMUSG00000103839	-0.883892360066937	-0.11201850460574245
ENSMUSG00000009588	-0.5865545164621326	-0.6929737834267059
ENSMUSG00000028465	0.829514679015056	1.1132430446932295
ENSMUSG00000034729	0.6851346913169633	1.2342379873754135
ENSMUSG00000024912	0.14174689634320178	0.25926520431206973
ENSMUSG00000029229	1.192548020982234	1.5430272532700722
ENSMUSG00000020612	0.8143382022334148	-0.3824780068991337
ENSMUSG00000109372	0.029223236670339905	-0.6481468400757526
ENSMUSG00000063108	1.0331299111042966	1.087044636046316
ENSMUSG00000026999	1.2581013597463946	0.46535967183188043
ENSMUSG00000020545	0.06684480451930344	-0.8762936085031755
ENSMUSG00000053263	1.2201384817410328	0.8314148417904155
ENSMUSG00000113065	-0.7054458411237357	-0.2506312271010277
ENSMUSG00000117725	-0.43142469386684235	0.7998735605131642
ENSMUSG00000109405	-0.896504515967727	-1.4892477674417672
ENSMUSG00000048138	-0.7562540217111674	-0.002797242466311853
ENSMUSG00000107538	0.2939054907606647	-1.316781445345651
ENSMUSG00000087139	-1.2508351298783427	-0.7867894028040077
ENSMUSG00000092066	-0.9520314568062116	-0.26142115045126063
ENSMUSG00000016933	1.2842629521533302	1.3093824715097704
ENSMUSG00000112619	-0.787127466702217	-1.1982007001949901
ENSMUSG00000038127	1.019281848973106	0.7631207759431137
ENSMUSG00000101190	-3.4053636112330636	-2.404370394055943
ENSMUSG00000018986	-0.2248175447347267	-0.5848602206472684
ENSMUSG00000114273	0.1878104285965132	-0.684071311238482
ENSMUSG00000056592	-0.31279843646167715	-0.049387996756592195
ENSMUSG00000046168	-0.4677392293320846	0.42516694419945805
ENSMUSG00000116262	-0.4071857615114758	1.7320538822983913
ENSMUSG00000035186	-1.5949841853125375	-0.773664194463512
ENSMUSG00000099811	-0.30372410992399596	-0.7420804701778904
ENSMUSG00000111444	0.016041495997725943	-0.8096163581341164
ENSMUSG00000034254	0.3701429405365433	0.711255826448818
ENSMUSG00000024222	1.7415350585648406	0.5352941357904649
ENSMUSG00000029822	1.3587652781792394	0.6830905101635367
ENSMUSG00000074284	0.17348989296563827	0.8060892055603442
ENSMUSG00000086047	-0.5666987372127078	0.858273512136045
ENSMUSG00000086228	0.6638624505570281	0.07559790811093649
ENSMUSG00000084298	-1.2008898547292297	-1.1068229738788569
ENSMUSG00000054662	0.16418832615215742	-0.041628362101487876
ENSMUSG00000068947	-0.4726403119114995	-0.8000035308702392
ENSMUSG00000103506	-1.1875947270171199	-0.34701494060389937
ENSMUSG00000022561	-0.5623439819383728	0.8050426994849653
ENSMUSG00000062844	-1.4822489643457808	-1.3498655147099325
ENSMUSG00000026849	0.4960201405660356	1.0177489797832222
ENSMUSG00000029423	0.5039287442544951	-0.9109197888187213
ENSMUSG00000062987	-1.4620731008938248	-1.8168845535177598
ENSMUSG00000070609	-0.7702651478991032	-0.758953349922142
ENSMUSG00000101894	-1.784663299910156	-1.1309505923050192
ENSMUSG00000113361	0.6884996779744054	1.760270817691668
ENSMUSG00000105586	-1.1969612141993602	-0.852791277259107
ENSMUSG00000110101	0.049355081211903795	-1.0643672212726825
ENSMUSG00000020866	0.6968076675243806	0.26537344985093175
ENSMUSG00000021264	1.6084845218741997	1.7638826294160825
ENSMUSG00000071748	-0.0303302969473444	0.9188816879443727
ENSMUSG00000112355	-2.239019573585847	-0.8457059741693719
ENSMUSG00000018916	-1.7583127527399007	-1.449771730355002
ENSMUSG00000020646	1.4201013888862495	1.2208804625098673
ENSMUSG00000028689	0.8752740527351258	1.0709510074914617
ENSMUSG00000041372	1.3214762057548597	1.2446627947663653
ENSMUSG00000022792	0.8789558155810555	1.7059272745543743
ENSMUSG00000026219	2.276220788410262	1.1641516302657853
ENSMUSG00000086241	0.7665433433644213	-0.6307766145920155
ENSMUSG00000061048	1.1680006585392362	0.7304664853537889
ENSMUSG00000029189	0.5419084555573642	-0.12165398974568858
ENSMUSG00000087431	-0.7873009127692303	-0.9551752586148946
ENSMUSG00000101308	0.511239986635003	0.18619333122197582
ENSMUSG00000047655	-0.47126090174242996	-2.18763994354823
ENSMUSG00000055471	1.613609291779707	0.012953718346603324
ENSMUSG00000021079	0.6724298311566022	1.0318056342882724
ENSMUSG00000108867	-0.11484821514211593	-1.1111657965908806
ENSMUSG00000033382	1.4840399049586235	1.2803930102759302
ENSMUSG00000018479	-0.45799181216738205	-0.16835060685020897
ENSMUSG00000031490	1.382573071882325	1.4327066931386334
ENSMUSG00000019102	-0.20548295925611754	-0.886484719958264
ENSMUSG00000109191	-1.6438007792328702	-1.1113886792230498
ENSMUSG00000037003	0.808496315247257	0.9167691518002371
ENSMUSG00000034949	0.15435641766332633	0.12518559632262966
ENSMUSG00000106641	-0.6619179288028276	-0.6575240499103775
ENSMUSG00000014547	1.3551383664684853	0.9171261027307528
ENSMUSG00000033364	1.9706930859270735	-0.5461991416770141
ENSMUSG00000098800	-0.8030070381874401	0.043407676843988746
ENSMUSG00000074111	-0.5068646716054709	-1.0081195301297108
ENSMUSG00000099833	-0.874962527459798	-2.0521731095994262
ENSMUSG00000095407	-0.26149712072644793	-0.9641350198368882
ENSMUSG00000050029	0.2511817142636818	1.2451019503155474
ENSMUSG00000103097	-0.703326781376517	-0.8943359675489425
ENSMUSG00000107205	-0.8622158707617759	-0.10900759305920021
ENSMUSG00000039850	0.6194061716305092	1.1820244383888407
ENSMUSG00000027263	0.9481315924952513	1.2868674282168227
ENSMUSG00000020676	-1.4519484926737574	-1.0776176287956571
ENSMUSG00000027434	-0.10038140710114564	-0.4202621394599897
ENSMUSG00000113796	-1.1246865304393352	-1.087935076762032
ENSMUSG00000103393	0.390471804550616	0.8047715695292449
ENSMUSG00000058444	1.5547104741320734	1.2628384659425336
ENSMUSG00000038168	0.5935291544673816	0.1657543410063469
ENSMUSG00000024533	1.1672621368898282	1.1748735699802422
ENSMUSG00000111567	-0.9669519337162296	-1.0524098994765425
ENSMUSG00000105184	-1.5737765469052947	-0.7752363246587577
ENSMUSG00000089829	-0.5589736130881752	0.016071492246622916
ENSMUSG00000096044	-0.20450551620119437	-2.404370394055943
ENSMUSG00000031354	-0.938246033695048	-1.3850972611445096
ENSMUSG00000060205	-0.7142683155843735	-0.9228541013522714
ENSMUSG00000025386	-0.8582549664688933	-0.6703837141172402
