	PolII sum gb	PolII sum promoter
ENSMUSG00000117426	-0.7058280026227208	-0.7157754047911526
ENSMUSG00000110097	0.29467050727247435	0.8399035871841333
ENSMUSG00000031570	0.5197390254629493	1.1879744936034196
ENSMUSG00000055923	0.591643004837742	1.647190188437495
ENSMUSG00000093472	0.27191778030633273	-1.3616282083004945
ENSMUSG00000095936	0.5371739964525014	0.9567456524584387
ENSMUSG00000075534	0.1889751494177531	-0.7577826027350817
ENSMUSG00000057067	-0.9301360253454155	-1.267071196191277
ENSMUSG00000106350	0.5455405001549635	1.0944725778102102
ENSMUSG00000020945	-1.0498065105336685	-0.8652856275538365
ENSMUSG00000035576	0.6496673595625603	0.5103513590953904
ENSMUSG00000111602	0.5108258930747069	-1.071460319956094
ENSMUSG00000059042	-1.287424678984586	-0.7538950302561155
ENSMUSG00000107022	-0.7496923446375802	-0.9203796135165729
ENSMUSG00000107071	0.5342675936385387	-0.301787277048691
ENSMUSG00000052428	0.6300402524742128	1.737726344262756
ENSMUSG00000014294	-0.43135031781696087	1.158498117665456
ENSMUSG00000049037	-0.3165263397585284	-1.108526996577133
ENSMUSG00000097010	-0.19732685496433333	0.14730140084981524
ENSMUSG00000020720	1.2569596666016165	1.2404615011385673
ENSMUSG00000104232	-0.38347085062013736	-0.8690739942855491
ENSMUSG00000062044	0.9020277343850801	0.3428728658771797
ENSMUSG00000049686	0.5459258793287262	0.9627966677921733
ENSMUSG00000063430	1.4224753107861465	-0.5469228749911272
ENSMUSG00000103839	-0.8868549584455052	-0.1155545120896678
ENSMUSG00000009588	-0.5900518533751533	-0.6939104866904869
ENSMUSG00000028465	0.8234706539405405	1.1042249844042469
ENSMUSG00000031772	1.2076653814391876	-0.8639322751615406
ENSMUSG00000042351	0.6620842485773456	-0.1609046493878595
ENSMUSG00000107357	-1.4109700908123017	-0.34738958100647815
ENSMUSG00000034729	0.6793503222017764	1.224678572740244
ENSMUSG00000024912	0.13693976708958414	0.2540680030209042
ENSMUSG00000029229	1.185851109228756	1.5320862568312152
ENSMUSG00000020612	0.8083214708489791	-0.38480392721917944
ENSMUSG00000063108	1.026719700180447	1.0781437924117636
ENSMUSG00000026999	1.251286555511172	0.45924036476303814
ENSMUSG00000051879	-0.7463566455068589	-0.5508646930629445
ENSMUSG00000020545	0.06217238073850334	-0.8764101040636643
ENSMUSG00000053263	1.2133919507316535	0.8236577343903501
ENSMUSG00000084758	0.1589316402596228	0.0614033297365134
ENSMUSG00000113065	-0.7087293614167866	-0.253547054946894
ENSMUSG00000117725	-0.43520101946485107	0.7922575747940982
ENSMUSG00000109405	-0.8994444323839829	-1.4866217897170186
ENSMUSG00000048138	-0.7594461675202437	-0.0068219266142735
ENSMUSG00000107538	0.28882471634033463	-1.3149271146911674
ENSMUSG00000044528	-0.7860071123218091	0.2563405434766274
ENSMUSG00000092066	-0.9548715124223534	-0.2642887021314362
ENSMUSG00000112619	-0.7902640890685728	-1.1968769223085673
ENSMUSG00000038127	1.0128965426909233	0.7556692291602577
ENSMUSG00000101190	-3.40379154350534	-2.3976499839505556
ENSMUSG00000018986	-0.2289654369076284	-0.5862806445178366
ENSMUSG00000056592	-0.31678810197721324	-0.05320422502393562
ENSMUSG00000046168	-0.4714502461176039	0.4192274670252095
ENSMUSG00000116262	-0.4110056789073103	1.7202671448318427
ENSMUSG00000035186	-1.5966679414291083	-0.7742398735080817
ENSMUSG00000099811	-0.3077300948962654	-0.7427974608015373
ENSMUSG00000111444	0.011460437938876376	-0.8100311803723894
ENSMUSG00000024222	1.7338508371559511	0.52886192865181
ENSMUSG00000029822	1.3517694378688154	0.6759970339846735
ENSMUSG00000074284	0.16862567644964185	0.7984454098652076
ENSMUSG00000086047	-0.5702317831702535	0.850396233945349
ENSMUSG00000086228	0.6581163378800753	0.07122246917484754
ENSMUSG00000084298	-1.2032823582498218	-1.1059080372893455
ENSMUSG00000054662	0.15934083776651145	-0.045479308447556266
ENSMUSG00000011463	-0.28839228941163086	-1.0347729274113155
ENSMUSG00000068947	-0.4763425144886288	-0.800461362722824
ENSMUSG00000022561	-0.565884859577971	0.7974035860567041
ENSMUSG00000062844	-1.4841354658179715	-1.3478631596476278
ENSMUSG00000026849	0.490575878974621	1.009158178071566
ENSMUSG00000029423	0.4984702596664559	-0.9108813602742009
ENSMUSG00000101528	-0.8440086760589076	-1.6375406857283927
ENSMUSG00000070609	-0.7734320958087365	-0.7595948480782547
ENSMUSG00000101894	-1.7860059331796432	-1.1299277041696945
ENSMUSG00000105586	-1.1993607830684254	-0.8530129267118366
ENSMUSG00000110101	0.04471411131163231	-1.0636422397811653
ENSMUSG00000021264	1.6010395813053657	1.7519534840917848
ENSMUSG00000051046	-0.807149129868005	-0.734173981683092
ENSMUSG00000109315	-0.4682824049934328	-1.0492551981488472
ENSMUSG00000071748	-0.034827959013612755	0.9107332372677781
ENSMUSG00000112355	-2.239545083125105	-0.8459593246133714
ENSMUSG00000018916	-1.7597027753790189	-1.4473223759152718
ENSMUSG00000027790	0.36865882738553407	-0.9269524095191815
ENSMUSG00000028689	0.8691477330554437	1.06212216980667
ENSMUSG00000097882	-0.03544059386866566	0.6658646272166058
ENSMUSG00000078235	-0.9273534845158458	-0.07699090123760365
ENSMUSG00000041372	1.3145474268843709	1.2350567375636294
ENSMUSG00000022792	0.8728228745428388	1.6942574324913842
ENSMUSG00000026219	2.2675749771139104	1.1549057952992252
ENSMUSG00000086241	0.7606125672437897	-0.6319915997981883
ENSMUSG00000029189	0.536381667470131	-0.12514688623966264
ENSMUSG00000087431	-0.7904372232065879	-0.9549388226959699
ENSMUSG00000101308	0.5057683533572842	0.18132306736475942
ENSMUSG00000047655	-0.4749655850793686	-2.1818892266278014
ENSMUSG00000055471	1.606155134718564	0.008858561409418679
ENSMUSG00000021079	0.6666683107249876	1.023151940435503
ENSMUSG00000033382	1.4768187681655323	1.2706270893051101
ENSMUSG00000018479	-0.46172035890975494	-0.17163457381323433
ENSMUSG00000031490	1.3755344151427547	1.4222592918317465
ENSMUSG00000019102	-0.20966562314787524	-0.8865556185511737
ENSMUSG00000037003	0.802490090033336	0.9086301530114467
ENSMUSG00000034949	0.14952661118548077	0.12058829265454717
ENSMUSG00000106641	-0.6652797305946614	-0.6586193620125514
ENSMUSG00000049946	-1.0754673318224937	-0.7515994610187174
ENSMUSG00000014547	1.348149048871179	0.908985506875727
ENSMUSG00000033364	1.9625967419769559	-0.547792542555256
ENSMUSG00000098800	-0.8061151024036434	0.03917626311436562
ENSMUSG00000069823	-0.9514569424012336	-0.9547060812511229
ENSMUSG00000095407	-0.265579047590419	-0.9638584962451169
ENSMUSG00000050029	0.2461777751676189	1.2354939282475046
ENSMUSG00000103097	-0.7066141126304935	-0.8943717381694595
ENSMUSG00000107205	-0.8652174525875319	-0.11255707193304958
ENSMUSG00000039850	0.613740010046065	1.172698637085329
ENSMUSG00000027263	0.9418742443075164	1.277072539470874
ENSMUSG00000020676	-1.4538894871415882	-1.076833362465102
ENSMUSG00000027434	-0.1047530878004737	-0.42241900639709823
ENSMUSG00000103393	0.38521736327211714	0.7971336691878835
ENSMUSG00000038168	0.587909530646399	0.1609755250719909
ENSMUSG00000024533	1.1606106997938577	1.1655797630196856
ENSMUSG00000105184	-1.575498443277891	-0.7758049696943422
ENSMUSG00000089829	-0.5625205520688985	0.011962385797055454
ENSMUSG00000085912	0.8501145964677865	1.35735802531302
ENSMUSG00000031354	-0.9411108813015461	-1.3829372725594036
ENSMUSG00000031818	0.9105835753726746	1.5097116370862809
ENSMUSG00000025386	-0.861263671666942	-0.6714214896401608
ENSMUSG00000108278	-1.2998706155948463	-0.6195517674931611
ENSMUSG00000029422	1.5805774213590273	1.8082210234757374
ENSMUSG00000109403	-1.165163944640644	-0.766806229912504
ENSMUSG00000029642	1.2027592784381764	1.0195400271180857
ENSMUSG00000066319	-0.3699918073531852	-0.3157710986842083
ENSMUSG00000072791	1.1398876978546524	-1.07216663574531
ENSMUSG00000097061	-0.43744086753239525	0.811121993114777
ENSMUSG00000114563	-1.0408237319817293	-1.0645455559363664
ENSMUSG00000072623	-0.21865628416830374	0.39032573219020417
ENSMUSG00000078611	-0.25763654560057936	0.04699056894990511
ENSMUSG00000034908	0.6707032919206363	1.3161398641456403
ENSMUSG00000113136	-0.7665231648862711	-0.817189209358039
ENSMUSG00000038379	0.9708261166613401	1.3621413232498079
ENSMUSG00000022033	0.7932013929302695	0.7513273739572578
ENSMUSG00000110552	-1.9896380820373436	-1.1213224717446144
ENSMUSG00000041298	0.709176748906256	0.7787313644328575
ENSMUSG00000105624	-0.998910100714471	0.007928906714850047
ENSMUSG00000030105	1.2268473784027327	1.281062834955071
ENSMUSG00000020183	1.0776710841534025	1.273940118237808
ENSMUSG00000034163	1.4483697252459053	1.4963497888282524
ENSMUSG00000044024	-0.22442813042768586	0.3953626664890756
ENSMUSG00000095493	0.2678197880550657	-1.0085030866306999
ENSMUSG00000101463	-0.5746234855047418	-1.0175668178068664
ENSMUSG00000006360	0.7943690514636271	1.3759898062411777
ENSMUSG00000029875	-1.2483007287045222	-0.08108948405039108
ENSMUSG00000044912	1.0351583440492604	0.16559546907509873
ENSMUSG00000112554	-1.0269698813780475	0.16346604805971454
ENSMUSG00000117023	-0.24686166286737596	-1.608044103883603
ENSMUSG00000053522	-0.7468174735664498	-0.10172248674274174
ENSMUSG00000108449	-0.17804906782296126	-1.251391223683817
ENSMUSG00000041797	0.23410614147261197	-0.8926559225183491
ENSMUSG00000090622	-0.7528614293498878	0.4594471518387694
ENSMUSG00000072969	-0.15985681497721044	0.8786675414898707
ENSMUSG00000100714	0.5495077396561724	-1.008144138838054
ENSMUSG00000094832	-1.8774765021293138	-0.9640531817715012
ENSMUSG00000101713	-2.3234736356148633	-6.873814945294823
ENSMUSG00000100452	-2.3291852313744132	-2.0481481745020593
ENSMUSG00000036862	0.2939836773400641	-0.14369335471010855
ENSMUSG00000090864	-0.3178797432338927	-0.9332471420609402
ENSMUSG00000078776	0.5120045225977609	-0.782853673210249
ENSMUSG00000009214	-0.8144199282178317	-0.8469936721830457
ENSMUSG00000113433	-0.39763194168482835	-0.7810225673627785
ENSMUSG00000114197	-2.0011727417395773	-0.983679770321153
ENSMUSG00000035678	-1.2093410999332632	0.46942569894532066
ENSMUSG00000102365	-1.6130573989997774	0.7362016067070857
ENSMUSG00000103625	-0.2307844752314617	0.5269431177119666
ENSMUSG00000043289	1.3323913718297256	0.8281504997893551
ENSMUSG00000060480	-1.218384587789505	-1.2010385389281164
ENSMUSG00000044125	-0.5539461889281551	1.1891259370171252
ENSMUSG00000107503	-1.5113443016997523	-0.622864870232135
ENSMUSG00000113539	-1.3821781125445094	-0.9039014838964876
ENSMUSG00000096537	-0.671662774899207	-0.7663695479046961
ENSMUSG00000049439	0.8541046793111828	1.3354129802823966
ENSMUSG00000015749	0.9821152988023627	1.5875009765381465
ENSMUSG00000046805	-1.0755243180482579	-1.0696912802586354
ENSMUSG00000100914	-2.136714476317404	-1.6629119586987886
ENSMUSG00000033728	0.7795425678750474	1.2489361006856532
ENSMUSG00000078612	0.7312201219334593	-0.4453874217969589
