	SALL4 sum gb	SALL4 sum promoter	ATACseq sum gb	ATACseq sum promoter	H3K27ac sum gb	H3K27ac sum promoter
ENSMUSG00000117426	0.09720264708370299	0.10700838535844921	-0.01326086128619112	-0.1429072867227063	0.0674721877117644	-0.00866577783454432
ENSMUSG00000110097	-0.23746072355281392	0.17971425968894053	-0.40175920437323964	-0.2091583171255671	-0.20335357649089442	0.0978044369392847
ENSMUSG00000031570	-0.16013217567245827	0.32620006932757106	-0.049365645240759544	0.6509016193046888	-0.11655140337179362	0.5375749598187028
ENSMUSG00000055923	0.4840640494722691	0.4461662221898533	0.48760515903996177	0.6327549116878495	0.5366702475820241	0.5925422111698021
ENSMUSG00000093472	0.6076544115989824	0.10569011070862137	0.5099654554320889	-0.1975130542467818	0.5872633575993724	0.04460659206389478
ENSMUSG00000095936	-0.18689660928929236	0.1237946116958796	-0.3130486733874175	-0.1926574735977049	-0.2445051271102629	0.10565712662997737
ENSMUSG00000075534	0.017844459994132852	0.2992375173289549	-0.013841937612094747	0.05207865796128821	0.013711724580433241	0.0649015730801349
ENSMUSG00000057067	0.09395502957219166	0.28375611079408253	-0.2478779703084349	-0.34347708530503407	-0.13600761642045234	-0.010862272747226627
ENSMUSG00000106350	0.5964396061526251	0.13949185883129084	0.6664417939286286	0.28540137965870016	0.5906435510459871	0.38545452484858117
ENSMUSG00000020945	-0.03472462705983046	0.2128517919181905	-0.021476727848866183	0.1386702398798746	-0.04065142050377301	0.10970112716039676
ENSMUSG00000035576	0.46938840319846065	0.29870833848972345	0.5815864505785188	0.4902865710079361	0.5484447201902128	0.27136137703238244
ENSMUSG00000111602	0.8134605430997839	0.12936259458226945	0.7056027388582496	-0.2958453624641128	0.7591777522721331	0.02688850901236671
ENSMUSG00000059042	-0.2513246360373307	0.1769571192328818	-0.263481890191583	-0.11466693976867809	-0.17850461626343248	0.14611309927552635
ENSMUSG00000107022	0.14042720329171768	0.09587839831242559	-0.1421955981979478	-0.30866363943416336	-0.05967028991825087	-0.013508488103084191
ENSMUSG00000107071	0.20371075204255806	0.15251259878437592	0.4441376166153489	0.04112850945632669	0.25941669443206644	0.21846745881069587
ENSMUSG00000052428	0.4083275283987706	0.32749660389216334	0.31925723040536924	0.6569667907882676	0.4518147795109067	0.6012544195561079
ENSMUSG00000014294	-0.4657247683475405	0.35367158591780246	-0.6257424684218862	0.6486500677920407	-0.456888790987325	0.5271886685739298
ENSMUSG00000049037	0.1984907691535739	0.1453860933059723	0.16493622404769906	0.0732635863091409	0.21064389216431975	0.21858372953545152
ENSMUSG00000097010	0.36322104477141653	0.4610560204926017	0.22108892701057412	0.380916984809948	0.16483984940419563	0.10436332035201587
ENSMUSG00000020720	0.4609276450246138	0.4273473978260538	0.5615553690938756	0.5897107563114228	0.5134206885173144	0.5208140560216242
ENSMUSG00000104232	0.29627103639781227	0.15337652616276223	0.15970763630203844	-0.23274226680796353	0.2811950966161234	0.11813292433992968
ENSMUSG00000062044	0.3440932479586582	0.18603486178822748	0.761351062897904	0.414676764514585	0.45427885558040043	0.2981300573057814
ENSMUSG00000049686	0.2566579946929427	0.3261364367300539	0.38540807665666166	0.6877355159058488	0.3606183557443901	0.4965012036770609
ENSMUSG00000063430	0.7937414923579061	0.19249475896822327	0.9148500499348181	0.2943878925823821	0.8064787893934661	0.020427576129565615
ENSMUSG00000103839	-0.24195374300910422	0.24803500993258273	-0.6457955534492217	-0.2334765529919355	-0.6426859051092025	0.09725259000298088
ENSMUSG00000009588	0.06231927146188654	0.12117613797890713	0.3431860747682434	0.24327873689619608	0.2687133705341021	0.48913396361333283
ENSMUSG00000028465	0.43620482299224206	0.3128959431633709	0.5570898334213994	0.7790336943095012	0.5817745526291453	0.48800740873532467
ENSMUSG00000031772	1.145126646244995	0.15194921365488095	1.0209204475647293	0.08703875643198034	1.084678312537365	-0.09061696715286877
ENSMUSG00000042351	0.7538841137871032	0.3099522489391626	0.7891467023467038	0.25528442950835917	0.7279892373738246	0.1261912486219382
ENSMUSG00000107357	-0.8978388457003321	-0.16309481517381225	-0.8256942448395248	-0.5624426427986141	-0.9258153443270704	-0.23232896692027072
ENSMUSG00000034729	0.06121213623993716	0.2864738937286345	0.27148435235686524	0.3324321289399907	0.1829526410257264	0.6227471484966667
ENSMUSG00000024912	0.046593275960747554	0.2551953596136129	0.09551096564814977	0.41148606470816995	0.026897904867807104	0.02197279982887839
ENSMUSG00000029229	0.679946858066614	0.2522402434126908	0.606286388510104	0.4712773724289261	0.7068527569613601	0.6377223124475798
ENSMUSG00000020612	0.30258253543357777	0.23772510084855447	0.5734534975009384	0.2220213304536729	0.48434282976666226	0.15492190110378787
ENSMUSG00000063108	-3.952011750016825	-4.016802156169575	-3.929789751529669	-3.7543801451613223	-3.897925873610466	-3.9029346539896514
ENSMUSG00000026999	0.3820342324470976	0.6058142020449048	0.24883320925137942	0.5691479191605551	0.43599047121937856	0.6123943384219338
ENSMUSG00000051879	-0.005559482440753453	0.18337972849557588	-0.03913241631790824	0.02445476393877464	-0.0539474590560293	-0.03504908099326031
ENSMUSG00000020545	0.5719752540681532	0.159642733746216	0.459304822768473	-0.19295598974637862	0.5537578580733314	0.05872417775072
ENSMUSG00000053263	0.47750900428994736	0.3401632750005248	0.6589033739277147	0.5207066638766904	0.5185234044856111	0.29121418990678155
ENSMUSG00000084758	-0.19541306602546946	0.18330257050292675	-0.23043853653214771	-0.14436867193974953	-0.02133138130356952	0.17917746023886344
