	SALL4 sum gb	SALL4 sum promoter	ATACseq sum gb	ATACseq sum promoter	H3K27ac sum gb	H3K27ac sum promoter
ENSMUSG00000001847	-0.1844208538532257	-0.25397706031799316	0.11425444483757019	0.3715393543243408	0.08034587651491165	1.2117486000061035
ENSMUSG00000118509	0.13820992410182953	-0.3343731760978699	-0.21880774199962616	-0.5882468819618225	-0.046747803688049316	0.15015418827533722
ENSMUSG00000048938	-0.16780446469783783	-0.29597315192222595	0.05109361186623573	-0.6673951745033264	1.6739033526391722e-05	0.30056360363960266
ENSMUSG00000113354	1.5189833641052246	2.1555724143981934	-0.6359494924545288	0.8728176355361938	-0.4811658561229706	-4.275158882141113
ENSMUSG00000074852	-0.49386200308799744	-0.3137274980545044	0.4665989279747009	-0.47022560238838196	0.06625576317310333	-0.052708011120557785
ENSMUSG00000030826	-0.18467003107070923	-0.2528119385242462	0.15420538187026978	0.19201211631298065	0.04150722175836563	0.6813292503356934
ENSMUSG00000021621	-0.06628574430942535	-0.2420860081911087	0.0059414817951619625	0.3497525751590729	0.003089283360168338	1.2970882654190063
ENSMUSG00000022044	-0.08718226104974747	-0.28128039836883545	0.03786353021860123	-0.3822121322154999	-0.0012903152965009212	0.33990681171417236
ENSMUSG00000021342	0.0013047987595200539	-0.31577304005622864	-0.11244232207536697	-0.6539351940155029	-0.02039584144949913	0.29086825251579285
ENSMUSG00000034282	-0.11372402310371399	-0.2620046138763428	0.15485452115535736	0.07551701366901398	0.021547652781009674	0.4631247818470001
ENSMUSG00000101329	1.5189833641052246	2.1555724143981934	-0.6359494924545288	0.8728176355361938	-0.4811658561229706	-4.275158882141113
ENSMUSG00000073000	-0.003387639531865716	-0.2305583506822586	-0.012732505798339844	0.26126572489738464	-0.031725622713565826	1.1503430604934692
ENSMUSG00000021062	-0.1811847686767578	-0.2526014447212219	0.1494908481836319	0.18154551088809967	0.050040021538734436	0.4729381501674652
ENSMUSG00000033039	-0.18713141977787018	-0.27746066451072693	0.14815843105316162	0.1743311733007431	0.07321738451719284	0.886992871761322
ENSMUSG00000045657	1.7677040100097656	-0.2551279664039612	-0.7793787121772766	-0.386447548866272	-0.23165996372699738	-0.11182043701410294
ENSMUSG00000116238	0.14747478067874908	-0.23837818205356598	0.02080264873802662	-0.23643063008785248	-0.062406010925769806	0.6496206521987915
ENSMUSG00000093671	-0.06607947498559952	-0.2821095585823059	-0.021579410880804062	-0.6468838453292847	-0.005782436113804579	0.2861030697822571
ENSMUSG00000032623	0.016711363568902016	-0.26565635204315186	-0.043826185166835785	-0.19272702932357788	-0.02798958122730255	0.5188891291618347
ENSMUSG00000051669	-0.029269864782691002	-0.30309170484542847	-0.012771682813763618	-0.523927628993988	-0.011754539795219898	0.3756938874721527
ENSMUSG00000022500	-0.21507926285266876	-0.25458085536956787	0.14252351224422455	0.4157715141773224	0.09767577797174454	1.0783222913742065
ENSMUSG00000069094	-0.3623816967010498	-0.26181116700172424	0.18175704777240753	0.3829394280910492	0.16380363702774048	1.1698100566864014
ENSMUSG00000109805	-0.2145988792181015	-0.24791456758975983	0.14670397341251373	0.13960327208042145	0.0321025475859642	0.600344181060791
ENSMUSG00000070462	0.020293641835451126	-0.24882563948631287	0.029352689161896706	0.517852783203125	-0.08879894018173218	1.1151328086853027
ENSMUSG00000043067	-0.3281794488430023	-0.2634950280189514	0.15807290375232697	0.3246604800224304	0.1630106121301651	1.0694186687469482
ENSMUSG00000024601	-0.14398759603500366	-0.25600913166999817	0.08839306980371475	-0.032606832683086395	0.04366852343082428	0.7157938480377197
ENSMUSG00000116061	-0.12576763331890106	-0.2827339470386505	0.04258817806839943	-0.011550169438123703	0.017895309254527092	0.7668636441230774
